Sample,Distance
3505,18.8443
3506,18.6267
3507,18.4436
3508,18.2905
3509,18.1632
3510,18.0617
3511,17.986
3512,17.9362
3513,17.9164
3514,17.9095
3515,17.9413
3516,17.9989
3517,18.0867
3518,18.204
3519,18.3391
3520,18.5042
3521,18.6736
3522,18.8817
3523,19.107
3524,19.3539
3525,19.6136
3526,19.8948
3527,20.1803
3528,20.4658
3529,20.7471
3530,21.024
3531,21.2923
3532,21.5262
3533,21.8332
3534,22.1274
3535,22.4297
3536,22.7066
3537,22.9878
3538,23.2561
3539,23.5072
3540,23.7412
3541,23.9536
3542,24.1445
3543,24.3182
3544,24.4575
3545,24.5797
3546,24.6717
3547,24.7379
3548,24.7826
3549,24.7972
3550,24.7861
3551,24.7362
3552,24.6691
3553,24.5762
3554,24.4618
3555,24.3217
3556,24.1557
3557,23.9639
3558,23.7592
3559,23.5158
3560,23.2725
3561,23.0506
3562,22.8674
3563,22.5896
3564,22.3247
3565,22.0384
3566,21.7219
3567,21.414
3568,21.1061
3569,20.7982
3570,20.4818
3571,20.4276
3572,20.1756
3573,19.9021
3574,19.62
3575,19.3595
3576,19.086
3577,18.8082
3578,18.5777
3579,18.3988
3580,18.2501
3581,18.1142
3582,18.017
3583,17.9542
3584,17.9172
3585,17.9104
3586,17.9336
3587,17.9869
3588,18.0746
3589,18.1709
3590,18.3275
3591,18.5012
3592,18.6964
3593,18.9045
3594,19.1298
3595,19.3595
3596,19.6101
3597,19.8699
3598,20.1382
3599,20.385
3600,20.563
3601,20.7926
3602,21.1083
3603,21.4325
3604,21.7395
3605,22.0594
3606,22.375
3607,22.6735
3608,22.9719
3609,23.2531
3610,23.5171
3611,23.7209
3612,23.9286
3613,24.068
3614,24.2288
3615,24.4111
3616,24.5676
3617,24.7069
3618,24.8119
3619,24.8824
3620,24.9357
3621,24.9675
3622,24.9649
3623,24.9366
3624,24.8824
3625,24.7981
3626,24.6923
3627,24.5478
3628,24.3862
3629,24.2073
3630,24.0026
3631,23.785
3632,23.5416
3633,23.2854
3634,23.0033
3635,22.7169
3636,22.4262
3637,22.1226
3638,21.8191
3639,21.5069
3640,21.1947
3641,20.8868
3642,20.566
3643,20.2625
3644,19.9718
3645,19.6897
3646,19.4205
3647,19.1642
3648,18.9252
3649,18.7635
3650,18.6534
3651,18.5089
3652,18.3644
3653,18.2329
3654,18.1228
3655,18.0428
3656,17.9843
3657,17.943
3658,17.9405
3659,17.9637
3660,18.0084
3661,18.0832
3662,18.1881
3663,18.3146
3664,18.4539
3665,18.6233
3666,18.8142
3667,19.0352
3668,19.2606
3669,19.5031
3670,19.7671
3671,20.0397
3672,20.308
3673,20.5979
3674,20.892
3675,21.19
3676,21.4927
3677,21.7653
3678,22.0078
3679,22.2288
3680,22.4585
3681,22.7225
3682,22.9908
3683,23.2462
3684,23.4844
3685,23.7098
3686,23.9222
3687,24.1088
3688,24.2653
3689,24.396
3690,24.5182
3691,24.5973
3692,24.6463
3693,24.6695
3694,24.6755
3695,24.6252
3696,24.5582
3697,24.4782
3698,24.3638
3699,24.2365
3700,24.0791
3701,23.9003
3702,23.7601
3703,23.6285
3704,23.4582
3705,23.2234
3706,22.9844
3707,22.7113
3708,22.4292
3709,22.4051
3710,22.1231
3711,21.8281
3712,21.5288
3713,21.2381
3714,20.9518
3715,20.6654
3716,20.3919
3717,20.1098
3718,19.8535
3719,19.6101
3720,19.384
3721,19.1707
3722,18.9789
3723,18.8129
3724,18.6598
3725,18.5326
3726,18.4268
3727,18.3468
3728,18.3012
3729,18.2814
3730,18.2703
3731,18.2634
3732,18.2264
3733,18.1808
3734,18.2858
3735,18.4208
3736,18.5726
3737,18.7463
3738,18.9458
3739,19.1496
3740,19.2588
3741,19.4412
3742,19.7052
3743,19.9864
3744,20.2805
3745,20.5789
3746,20.8817
3747,21.1801
3748,21.4914
3749,21.7984
3750,22.1011
3751,22.4039
3752,22.6937
3753,22.9788
3754,23.2428
3755,23.481
3756,23.7235
3757,23.9445
3758,24.1484
3759,24.335
3760,24.4872
3761,24.6179
3762,24.7271
3763,24.8106
3764,24.8682
3765,24.8914
3766,24.8974
3767,24.869
3768,24.8192
3769,24.7349
3770,24.6119
3771,24.4889
3772,24.323
3773,24.157
3774,23.9566
3775,23.739
3776,23.5042
3777,23.2479
3778,22.9659
3779,22.6881
3780,22.3931
3781,22.0895
3782,21.7859
3783,21.4738
3784,21.1659
3785,20.8408
3786,20.5329
3787,20.2294
3788,19.943
3789,19.7383
3790,19.5551
3791,19.3289
3792,19.0898
3793,18.8637
3794,18.659
3795,18.4758
3796,18.3184
3797,18.1825
3798,18.18
3799,18.1903
3800,18.1662
3801,18.1335
3802,18.1352
3803,18.1542
3804,18.2032
3805,18.278
3806,18.3743
3807,18.5136
3808,18.6401
3809,18.8138
3810,19.009
3811,19.2214
3812,19.451
3813,19.6979
3814,19.9576
3815,20.2302
3816,20.5153
3817,20.8137
3818,21.125
3819,21.4278
3820,21.7219
3821,22.016
3822,22.2929
3823,22.5225
3824,22.7866
3825,23.0936
3826,23.4221
3827,23.6904
3828,23.9415
3829,24.154
3830,24.2761
3831,24.4068
3832,24.5461
3833,24.642
3834,24.734
3835,24.826
3836,24.8923
3837,24.9327
3838,24.9344
3839,24.9275
3840,24.8863
3841,24.8235
3842,24.7306
3843,24.6076
3844,24.4631
3845,24.2671
3846,24.0538
3847,23.8233
3848,23.5971
3849,23.3666
3850,23.1275
3851,22.8842
3852,22.6279
3853,22.3286
3854,22.0379
3855,21.7429
3856,21.4437
3857,21.1487
3858,20.8541
3859,20.5592
3860,20.2771
3861,19.9907
3862,19.7258
3863,19.4781
3864,19.2477
3865,19.0258
3866,18.8168
3867,18.6293
3868,18.4676
3869,18.3404
3870,18.2389
3871,18.146
3872,18.0746
3873,17.9817
3874,17.9147
3875,17.9035
3876,17.9396
3877,18.0144
3878,18.1189
3879,18.241
3880,18.3889
3881,18.5584
3882,18.7493
3883,18.9488
3884,19.1827
3885,19.4296
3886,19.685
3887,19.9576
3888,20.2388
3889,20.5286
3890,20.8227
3891,21.1083
3892,21.411
3893,21.7094
3894,22.0035
3895,22.2929
3896,22.5784
3897,22.8511
3898,23.0979
3899,23.3447
3900,23.57
3901,23.7824
3902,23.9734
3903,24.1428
3904,24.2864
3905,24.4128
3906,24.4962
3907,24.5754
3908,24.6244
3909,24.6433
3910,24.6407
3911,24.608
3912,24.5539
3913,24.4653
3914,24.3595
3915,24.2322
3916,24.0791
3917,23.9089
3918,23.7128
3919,23.4995
3920,23.269
3921,23.0084
3922,22.778
3923,22.6077
3924,22.3557
3925,22.108
3926,21.8216
3927,21.5267
3928,21.2231
3929,20.9238
3930,20.6331
3931,20.3768
3932,20.3313
3933,20.075
3934,19.8144
3935,19.5581
3936,19.2846
3937,19.0155
3938,18.7807
3939,18.6061
3940,18.453
3941,18.33
3942,18.2286
3943,18.1357
3944,18.0772
3945,18.023
3946,18.0118
3947,18.048
3948,18.14
3949,18.2449
3950,18.3627
3951,18.4934
3952,18.6844
3953,18.9097
3954,19.135
3955,19.3818
3956,19.62
3957,19.8755
3958,20.1433
3959,20.4117
3960,20.6972
3961,20.9784
3962,21.2338
3963,21.3516
3964,21.6286
3965,21.9356
3966,22.2211
3967,22.5152
3968,22.805
3969,23.0777
3970,23.3374
3971,23.5842
3972,23.8224
3973,24.0391
3974,24.2215
3975,24.3862
3976,24.5212
3977,24.6304
3978,24.7095
3979,24.8058
3980,24.7689
3981,24.7577
3982,24.768
3983,24.7525
3984,24.7112
3985,24.6399
3986,24.547
3987,24.4283
3988,24.2881
3989,24.1092
3990,23.9261
3991,23.7171
3992,23.4995
3993,23.2604
3994,23.0084
3995,22.7393
3996,22.4529
3997,22.1665
3998,21.8758
3999,21.5808
4000,21.2859
4001,20.9909
4002,20.6959
4003,20.4095
4004,20.1193
4005,19.8458
4006,19.5852
4007,19.3418
4008,19.1113
4009,18.8981
4010,18.702
4011,18.6091
4012,18.5248
4013,18.4018
4014,18.3047
4015,18.2204
4016,18.1705
4017,18.1378
4018,18.1266
4019,18.137
4020,18.1813
4021,18.2475
4022,18.3352
4023,18.453
4024,18.588
4025,18.7446
4026,18.9097
4027,19.1049
4028,19.3173
4029,19.5512
4030,19.7938
4031,20.0449
4032,20.3132
4033,20.5901
4034,20.8541
4035,21.144
4036,21.4295
4037,21.715
4038,22.0005
4039,22.277
4040,22.5539
4041,22.762
4042,22.9444
4043,23.0966
4044,23.3176
4045,23.5257
4046,23.7166
4047,23.8904
4048,24.0512
4049,24.1647
4050,24.2739
4051,24.3659
4052,24.4193
4053,24.4511
4054,24.4614
4055,24.4416
4056,24.3917
4057,24.3075
4058,24.2146
4059,24.0959
4060,23.9944
4061,23.9489
4062,23.7872
4063,23.6427
4064,23.4251
4065,23.2075
4066,22.9642
4067,22.8584
4068,22.7182
4069,22.4447
4070,22.1497
4071,21.8161
4072,21.4566
4073,21.1659
4074,20.9139
4075,20.6705
4076,20.4357
4077,20.1924
4078,19.9533
4079,19.6927
4080,19.4622
4081,19.2618
4082,19.0787
4083,18.8998
4084,18.751
4085,18.6452
4086,18.5567
4087,18.5025
4088,18.4655
4089,18.45
4090,18.4517
4091,18.4793
4092,18.5326
4093,18.6031
4094,18.6908
4095,18.8172
4096,18.9479
4097,19.1088
4098,19.2137
4099,19.2369
4100,19.4622
4101,19.6918
4102,19.9038
4103,19.9873
4104,20.2556
4105,20.5325
4106,20.8223
4107,21.1121
4108,21.4063
4109,21.6875
4110,21.9816
4111,22.2671
4112,22.544
4113,22.8167
4114,23.0721
4115,23.3189
4116,23.5485
4117,23.7566
4118,23.9476
4119,24.1299
4120,24.2817
4121,24.4167
4122,24.5259
4123,24.6093
4124,24.6497
4125,24.6902
4126,24.7005
4127,24.6807
4128,24.6351
4129,24.5724
4130,24.4838
4131,24.3651
4132,24.2206
4133,24.0632
4134,23.88
4135,23.6754
4136,23.4492
4137,23.2187
4138,22.9667
4139,22.6933
4140,22.4198
4141,22.1377
4142,21.8513
4143,21.5606
4144,21.2656
4145,20.9707
4146,20.68
4147,20.3811
4148,20.1034
4149,19.8342
4150,19.5693
4151,19.3302
4152,19.1814
4153,19.0714
4154,18.8839
4155,18.6964
4156,18.539
4157,18.4418
4158,18.4651
4159,18.4324
4160,18.3825
4161,18.3498
4162,18.3343
4163,18.3442
4164,18.3803
4165,18.4466
4166,18.5343
4167,18.6392
4168,18.7613
4169,18.9049
4170,19.0486
4171,19.2309
4172,19.4605
4173,19.7116
4174,19.9584
4175,20.2354
4176,20.508
4177,20.772
4178,21.0618
4179,21.3474
4180,21.6458
4181,21.9356
4182,22.2168
4183,22.5019
4184,22.7788
4185,23.0342
4186,23.2897
4187,23.5365
4188,23.7704
4189,23.9914
4190,24.1995
4191,24.3819
4192,24.5341
4193,24.6777
4194,24.7912
4195,24.8832
4196,24.9581
4197,25.0028
4198,25.0174
4199,25.0105
4200,24.9649
4201,24.9108
4202,24.8308
4203,24.725
4204,24.5977
4205,24.4532
4206,24.2916
4207,24.031
4208,23.6113
4209,23.3894
4210,23.1503
4211,22.8984
4212,22.6421
4213,22.3729
4214,22.1037
4215,21.813
4216,21.5267
4217,21.2446
4218,20.9625
4219,20.6847
4220,20.4155
4221,20.155
4222,19.8944
4223,19.6553
4224,19.4334
4225,19.2201
4226,19.0284
4227,18.8538
4228,18.7007
4229,18.5648
4230,18.4246
4231,18.3275
4232,18.2604
4233,18.2148
4234,18.1821
4235,18.1279
4236,18.1082
4237,18.1572
4238,18.2492
4239,18.3584
4240,18.4977
4241,18.6543
4242,18.828
4243,19.0275
4244,19.2399
4245,19.4523
4246,19.6949
4247,19.9503
4248,20.2139
4249,20.4865
4250,20.7634
4251,21.0489
4252,21.3345
4253,21.6071
4254,21.8883
4255,22.1695
4256,22.4378
4257,22.7018
4258,22.9487
4259,23.1869
4260,23.3907
4261,23.6074
4262,23.7898
4263,23.9592
4264,24.1114
4265,24.2335
4266,24.3384
4267,24.4214
4268,24.4661
4269,24.498
4270,24.5083
4271,24.4928
4272,24.4515
4273,24.3801
4274,24.283
4275,24.16
4276,24.0155
4277,23.8495
4278,23.6663
4279,23.4617
4280,23.2441
4281,23.0179
4282,22.7745
4283,22.5053
4284,22.2405
4285,21.9842
4286,21.7111
4287,21.5494
4288,21.3276
4289,21.067
4290,20.7806
4291,20.5071
4292,20.2294
4293,20.2139
4294,19.992
4295,19.7529
4296,19.5267
4297,19.3134
4298,19.1045
4299,18.9084
4300,18.7682
4301,18.6151
4302,18.5051
4303,18.4165
4304,18.3451
4305,18.2694
4306,18.2539
4307,18.2599
4308,18.2789
4309,18.3064
4310,18.3984
4311,18.5549
4312,18.7196
4313,18.9105
4314,19.1703
4315,19.4214
4316,19.651
4317,19.8849
4318,20.1317
4319,20.3872
4320,20.6426
4321,20.9152
4322,21.2007
4323,21.4776
4324,21.7417
4325,21.8767
4326,22.0805
4327,22.3617
4328,22.6214
4329,22.8678
4330,23.0931
4331,23.3142
4332,23.5395
4333,23.7605
4334,23.9557
4335,24.1165
4336,24.2645
4337,24.3952
4338,24.5001
4339,24.6007
4340,24.6669
4341,24.6988
4342,24.6704
4343,24.5775
4344,24.5319
4345,24.4777
4346,24.3978
4347,24.2963
4348,24.1733
4349,24.0202
4350,23.8543
4351,23.6496
4352,23.4406
4353,23.2187
4354,22.9839
4355,22.7319
4356,22.4757
4357,22.2065
4358,21.9201
4359,21.6423
4360,21.3602
4361,21.0782
4362,20.8004
4363,20.5269
4364,20.262
4365,20.0014
4366,19.7366
4367,19.4975
4368,19.2756
4369,19.0666
4370,18.8706
4371,18.7003
4372,18.5429
4373,18.4027
4374,18.2926
4375,18.204
4376,18.1413
4377,18.1
4378,18.0888
4379,18.0948
4380,18.1266
4381,18.1714
4382,18.2462
4383,18.3554
4384,18.4775
4385,18.6212
4386,18.7863
4387,18.9772
4388,19.1552
4389,19.3676
4390,19.6015
4391,19.8484
4392,20.0995
4393,20.3592
4394,20.6275
4395,20.904
4396,21.2368
4397,21.6127
4398,21.9025
4399,22.1665
4400,22.409
4401,22.587
4402,22.7393
4403,22.9302
4404,23.1512
4405,23.3593
4406,23.5459
4407,23.7111
4408,23.8633
4409,23.9854
4410,24.0946
4411,24.1651
4412,24.2228
4413,24.2589
4414,24.2692
4415,24.2537
4416,24.221
4417,24.2056
4418,24.1385
4419,24.0757
4420,23.9957
4421,23.8641
4422,23.7455
4423,23.5709
4424,23.3877
4425,23.1873
4426,22.9396
4427,22.9629
4428,22.7324
4429,22.4632
4430,22.1682
4431,21.8044
4432,21.4708
4433,21.1715
4434,20.8937
4435,20.6589
4436,20.4284
4437,20.2066
4438,20.0062
4439,19.8187
4440,19.614
4441,19.3878
4442,19.209
4443,19.0344
4444,18.8856
4445,18.7755
4446,18.6697
4447,18.5941
4448,18.5528
4449,18.533
4450,18.5433
4451,18.588
4452,18.6457
4453,18.7119
4454,18.7996
4455,18.9131
4456,19.0309
4457,19.1875
4458,19.3564
4459,19.5388
4460,19.691
4461,19.7142
4462,19.9352
4463,20.1821
4464,20.416
4465,20.5467
4466,20.7462
4467,21.0274
4468,21.3043
4469,21.5856
4470,21.8625
4471,22.1222
4472,22.3905
4473,22.6459
4474,22.8971
4475,23.1353
4476,23.3563
4477,23.5597
4478,23.7506
4479,23.9114
4480,24.0723
4481,24.2116
4482,24.3079
4483,24.4042
4484,24.479
4485,24.5195
4486,24.5255
4487,24.5143
4488,24.4816
4489,24.4188
4490,24.3389
4491,24.2417
4492,24.1144
4493,23.9613
4494,23.7824
4495,23.595
4496,23.3989
4497,23.177
4498,22.9422
4499,22.7031
4500,22.4383
4501,22.1691
4502,21.9042
4503,21.6307
4504,21.3529
4505,21.0709
4506,20.7931
4507,20.5196
4508,20.2547
4509,19.9812
4510,19.7293
4511,19.4902
4512,19.2683
4513,19.0593
4514,18.8718
4515,18.7661
4516,18.7248
4517,18.6061
4518,18.496
4519,18.3988
4520,18.3361
4521,18.4324
4522,18.4685
4523,18.5046
4524,18.5278
4525,18.5941
4526,18.6732
4527,18.7738
4528,18.8916
4529,19.0352
4530,19.1875
4531,19.344
4532,19.5349
4533,19.743
4534,19.9511
4535,20.1808
4536,20.4319
4537,20.7045
4538,20.9814
4539,21.2454
4540,21.5267
4541,21.8036
4542,22.0801
4543,22.3527
4544,22.621
4545,22.8807
4546,23.1232
4547,23.3486
4548,23.5696
4549,23.7777
4550,23.9729
4551,24.1467
4552,24.2989
4553,24.4296
4554,24.5431
4555,24.6351
4556,24.7013
4557,24.7461
4558,24.7736
4559,24.771
4560,24.7426
4561,24.6841
4562,24.5956
4563,24.4769
4564,24.3711
4565,24.2481
4566,24.1209
4567,23.9678
4568,23.8018
4569,23.5885
4570,23.3709
4571,23.1362
4572,22.8111
4573,22.3699
4574,22.1136
4575,21.8573
4576,21.5924
4577,21.3147
4578,21.1272
4579,21.0343
4580,20.7952
4581,20.5433
4582,20.3128
4583,20.0866
4584,19.8475
4585,19.617
4586,19.3435
4587,19.0228
4588,18.8783
4589,18.7467
4590,18.6366
4591,18.5523
4592,18.4724
4593,18.4311
4594,18.407
4595,18.4173
4596,18.4448
4597,18.4165
4598,18.3666
4599,18.4543
4600,18.5764
4601,18.7157
4602,18.8809
4603,19.0546
4604,19.2541
4605,19.4665
4606,19.6961
4607,19.9215
4608,20.1679
4609,20.4276
4610,20.6873
4611,20.9599
4612,21.2282
4613,21.5009
4614,21.752
4615,22.0203
4616,22.28
4617,22.5268
4618,22.7737
4619,23.0076
4620,23.22
4621,23.4238
4622,23.6104
4623,23.7799
4624,23.9278
4625,24.0542
4626,24.1634
4627,24.2464
4628,24.3083
4629,24.3358
4630,24.3419
4631,24.3393
4632,24.3109
4633,24.2438
4634,24.1767
4635,24.0667
4636,23.9437
4637,23.7863
4638,23.6203
4639,23.4371
4640,23.2368
4641,23.0235
4642,22.793
4643,22.5539
4644,22.3062
4645,22.1489
4646,21.9528
4647,21.7098
4648,21.4407
4649,21.1758
4650,20.9109
4651,20.646
4652,20.394
4653,20.3872
4654,20.1653
4655,19.9391
4656,19.7129
4657,19.4695
4658,19.2176
4659,19.0043
4660,18.8297
4661,18.6938
4662,18.5837
4663,18.4866
4664,18.3937
4665,18.3223
4666,18.2939
4667,18.2655
4668,18.2114
4669,18.183
4670,18.2707
4671,18.4186
4672,18.6435
4673,18.8215
4674,19.0081
4675,19.2163
4676,19.4588
4677,19.6841
4678,19.9481
4679,20.2208
4680,20.5149
4681,20.8004
4682,21.0902
4683,21.3757
4684,21.6569
4685,21.921
4686,22.1979
4687,22.4318
4688,22.5582
4689,22.719
4690,22.953
4691,23.1822
4692,23.3946
4693,23.5468
4694,23.6173
4695,23.7867
4696,23.9347
4697,24.0611
4698,24.1832
4699,24.2967
4700,24.3715
4701,24.4206
4702,24.5341
4703,24.5358
4704,24.5074
4705,24.4532
4706,24.2701
4707,24.1471
4708,24.0327
4709,23.9011
4710,23.748
4711,23.5735
4712,23.3731
4713,23.1684
4714,22.9508
4715,22.716
4716,22.477
4717,22.225
4718,21.9644
4719,21.6995
4720,21.4217
4721,21.1526
4722,20.892
4723,20.6271
4724,20.3708
4725,20.1188
4726,19.8798
4727,19.6407
4728,19.4231
4729,19.2227
4730,19.0352
4731,18.865
4732,18.7162
4733,18.5846
4734,18.4745
4735,18.373
4736,18.3017
4737,18.2561
4738,18.232
4739,18.2337
4740,18.2612
4741,18.3103
4742,18.3679
4743,18.4599
4744,18.5734
4745,18.7084
4746,18.8607
4747,19.0301
4748,19.2167
4749,19.4205
4750,19.6243
4751,19.8497
4752,20.0922
4753,20.339
4754,20.5901
4755,20.8498
4756,21.1053
4757,21.3564
4758,21.6157
4759,21.8668
4760,22.1265
4761,22.3776
4762,22.6158
4763,22.8412
4764,23.0536
4765,23.2445
4766,23.4354
4767,23.5833
4768,23.7227
4769,23.8448
4770,23.9626
4771,24.0718
4772,24.1638
4773,24.2559
4774,24.2791
4775,24.3023
4776,24.2954
4777,24.2584
4778,24.1871
4779,24.0942
4780,23.9712
4781,23.8439
4782,23.6994
4783,23.5335
4784,23.3503
4785,23.1413
4786,23.1774
4787,22.9813
4788,22.738
4789,22.486
4790,22.2254
4791,21.9261
4792,21.558
4793,21.2674
4794,20.9552
4795,20.6817
4796,20.4211
4797,20.1864
4798,19.9688
4799,19.7641
4800,19.5809
4801,19.445
4802,19.2833
4803,19.126
4804,18.9944
4805,18.9058
4806,18.8301
4807,18.7673
4808,18.7304
4809,18.6977
4810,18.6908
4811,18.7054
4812,18.7501
4813,18.8207
4814,18.8998
4815,19.0047
4816,19.1268
4817,19.2704
4818,19.4055
4819,19.562
4820,19.6239
4821,19.7159
4822,19.9369
4823,20.1661
4824,20.4001
4825,20.5781
4826,20.6959
4827,20.9513
4828,21.2196
4829,21.4837
4830,21.752
4831,22.0117
4832,22.2671
4833,22.5053
4834,22.7436
4835,22.9689
4836,23.1856
4837,23.3894
4838,23.5717
4839,23.7455
4840,23.8848
4841,24.0198
4842,24.1376
4843,24.2335
4844,24.304
4845,24.3487
4846,24.3763
4847,24.3823
4848,24.3496
4849,24.304
4850,24.2326
4851,24.1527
4852,24.0211
4853,23.8895
4854,23.7278
4855,23.5446
4856,23.3486
4857,23.1525
4858,22.9349
4859,22.6915
4860,22.4524
4861,22.2005
4862,21.9489
4863,21.6754
4864,21.4063
4865,21.15
4866,20.8894
4867,20.6288
4868,20.3768
4869,20.1292
4870,19.8901
4871,19.651
4872,19.4334
4873,19.2287
4874,19.0456
4875,18.871
4876,18.7179
4877,18.5906
4878,18.5235
4879,18.5597
4880,18.5141
4881,18.4685
4882,18.4487
4883,18.4418
4884,18.4608
4885,18.6044
4886,18.7222
4887,18.8572
4888,18.9918
4889,19.144
4890,19.2876
4891,19.4571
4892,19.6394
4893,19.8174
4894,20.0212
4895,20.2379
4896,20.4504
4897,20.6972
4898,20.9354
4899,21.1994
4900,21.4592
4901,21.7189
4902,21.9872
4903,22.2426
4904,22.4894
4905,22.7405
4906,22.9831
4907,23.2041
4908,23.4118
4909,23.6156
4910,23.8022
4911,23.9716
4912,24.1196
4913,24.2546
4914,24.3681
4915,24.4644
4916,24.522
4917,24.5711
4918,24.5943
4919,24.5917
4920,24.5762
4921,24.5263
4922,24.4292
4923,24.2718
4924,24.1359
4925,24.0043
4926,23.8598
4927,23.7154
4928,23.5623
4929,23.4565
4930,23.312
4931,23.1116
4932,22.8898
4933,22.655
4934,22.4116
4935,22.1295
4936,21.8302
4937,21.4966
4938,21.2747
4939,21.0872
4940,20.8653
4941,20.6477
4942,20.4259
4943,20.2083
4944,19.9993
4945,19.7946
4946,19.5555
4947,19.3036
4948,19.0301
4949,18.9114
4950,18.8013
4951,18.7127
4952,18.6414
4953,18.5786
4954,18.5588
4955,18.5476
4956,18.5364
4957,18.4737
4958,18.4883
4959,18.5717
4960,18.6852
4961,18.803
4962,18.951
4963,19.1161
4964,19.2984
4965,19.4979
4966,19.7103
4967,19.9314
4968,20.1524
4969,20.3949
4970,20.646
4971,20.8971
4972,21.1569
4973,21.4123
4974,21.6677
4975,21.9227
4976,22.1609
4977,22.4077
4978,22.6416
4979,22.867
4980,23.0751
4981,23.2789
4982,23.4569
4983,23.6263
4984,23.7614
4985,23.8964
4986,23.997
4987,24.089
4988,24.1552
4989,24.2
4990,24.2232
4991,24.2077
4992,24.1922
4993,24.138
4994,24.071
4995,23.9867
4996,23.8723
4997,23.7364
4998,23.5877
4999,23.4088
5000,23.2256
5001,23.0252
5002,22.8119
5003,22.5815
5004,22.351
5005,22.1162
5006,21.8556
5007,21.7541
5008,21.5452
5009,21.2932
5010,21.0412
5011,20.7892
5012,20.5329
5013,20.5174
5014,20.3214
5015,20.1081
5016,19.8905
5017,19.6772
5018,19.4467
5019,19.2335
5020,19.0331
5021,18.88
5022,18.7527
5023,18.6254
5024,18.5412
5025,18.487
5026,18.4543
5027,18.4345
5028,18.3717
5029,18.2789
5030,18.3279
5031,18.4027
5032,18.5033
5033,18.634
5034,18.7949
5035,18.9729
5036,19.1767
5037,19.5439
5038,19.8079
5039,20.0548
5040,20.3231
5041,20.6
5042,20.8636
5043,21.1319
5044,21.3873
5045,21.6987
5046,22.0143
5047,22.3127
5048,22.5896
5049,22.8493
5050,23.079
5051,23.2699
5052,23.3017
5053,23.4453
5054,23.6319
5055,23.8014
5056,23.9407
5057,24.0327
5058,24.0172
5059,24.0834
5060,24.1497
5061,24.1987
5062,24.2305
5063,24.2451
5064,24.2511
5065,24.2142
5066,24.1471
5067,24.0628
5068,23.9527
5069,23.8039
5070,23.6595
5071,23.5021
5072,23.3232
5073,23.1357
5074,22.9181
5075,22.7006
5076,22.4744
5077,22.2353
5078,21.9919
5079,21.7399
5080,21.4923
5081,21.2231
5082,20.9754
5083,20.7191
5084,20.4714
5085,20.2367
5086,20.0062
5087,19.7843
5088,19.5753
5089,19.362
5090,19.1832
5091,19.0172
5092,18.8684
5093,18.7368
5094,18.6267
5095,18.5339
5096,18.4668
5097,18.404
5098,18.3799
5099,18.3773
5100,18.3963
5101,18.4324
5102,18.4943
5103,18.5777
5104,18.6654
5105,18.7919
5106,18.9355
5107,19.092
5108,19.2657
5109,19.4566
5110,19.6648
5111,19.8767
5112,20.0892
5113,20.3274
5114,20.5656
5115,20.8124
5116,21.0592
5117,21.3104
5118,21.5615
5119,21.7954
5120,22.0379
5121,22.2847
5122,22.5144
5123,22.7397
5124,23.0338
5125,23.2247
5126,23.4027
5127,23.5851
5128,23.7502
5129,23.8938
5130,24.0159
5131,24.1032
5132,24.1694
5133,24.2185
5134,24.2288
5135,24.2348
5136,24.215
5137,24.1737
5138,24.111
5139,24.031
5140,23.9166
5141,23.8452
5142,23.877
5143,23.7498
5144,23.5838
5145,23.4049
5146,23.2002
5147,22.9826
5148,22.7436
5149,22.4615
5150,22.0977
5151,21.7812
5152,21.4996
5153,21.1401
5154,20.7935
5155,20.5372
5156,20.2938
5157,20.0505
5158,19.8329
5159,19.6282
5160,19.4407
5161,19.2661
5162,19.1561
5163,19.1363
5164,19.0133
5165,18.9118
5166,18.8448
5167,18.7992
5168,18.7536
5169,18.7252
5170,18.7312
5171,18.7759
5172,18.8164
5173,18.8912
5174,18.9703
5175,19.0791
5176,19.1926
5177,19.3233
5178,19.4713
5179,19.6278
5180,19.8101
5181,19.9709
5182,20.1016
5183,20.155
5184,20.3889
5185,20.6185
5186,20.861
5187,21.0046
5188,21.1397
5189,21.3908
5190,21.6462
5191,21.8973
5192,22.1441
5193,22.3824
5194,22.6034
5195,22.8244
5196,23.0325
5197,23.2277
5198,23.4096
5199,23.5747
5200,23.727
5201,23.8534
5202,23.9626
5203,24.0546
5204,24.138
5205,24.1871
5206,24.2275
5207,24.2249
5208,24.218
5209,24.1724
5210,24.1054
5211,24.0168
5212,23.9282
5213,23.7966
5214,23.6564
5215,23.4905
5216,23.3116
5217,23.1026
5218,22.8979
5219,22.6846
5220,22.4585
5221,22.2194
5222,21.976
5223,21.7283
5224,21.485
5225,21.2244
5226,20.9767
5227,20.729
5228,20.4856
5229,20.2551
5230,20.0247
5231,19.8028
5232,19.5809
5233,19.3891
5234,19.2064
5235,19.0404
5236,18.8916
5237,18.76
5238,18.6543
5239,18.5614
5240,18.6358
5241,18.6289
5242,18.6048
5243,18.5979
5244,18.6169
5245,18.6487
5246,18.7063
5247,18.794
5248,19.0107
5249,19.2017
5250,19.3754
5251,19.5405
5252,19.7056
5253,19.8922
5254,20.0831
5255,20.2741
5256,20.4607
5257,20.6688
5258,20.8898
5259,21.1108
5260,21.3491
5261,21.6174
5262,21.8556
5263,22.111
5264,22.3579
5265,22.5999
5266,22.8339
5267,23.0506
5268,23.263
5269,23.4625
5270,23.6276
5271,23.7928
5272,23.9493
5273,24.0757
5274,24.1935
5275,24.2855
